course_interest,First Name,Middle Name,Last Name,financial_support_self,geo_flex,self_development,internal_id,applicant_day_date,pass
Business,Brena,,Creeber,True,True,True,438,2019/02/13,True
Business,Brendan,,Tithecott,True,True,True,439,2019/09/17,True
Business,Brendin,,Curran,True,False,True,440,2019/05/21,False
Engineering,Brendon,,Ferrieri,True,True,True,441,2019/04/17,True
Data,Brenna,,Mcgroarty,True,True,True,442,2019/11/06,True
Data,Brew,,Botterell,True,True,True,443,2019/12/17,True
Engineering,Brewer,,Calderbank,True,True,True,444,2019/07/16,True
Business,Briana,,Brader,True,True,True,445,2019/01/31,False
Business,Briana,,Shorter,False,True,True,446,2019/09/25,False
Business,Briano,,Nissle,True,True,True,447,2019/07/13,True
Data,Briant,,Pope,True,True,True,448,2019/07/26,False
Data,Bridgette,,Antos,False,False,False,449,2019/12/12,False
Data,Briggs,,Logsdail,True,False,True,450,2019/07/18,False
Business,Brigid,,Blabber,True,True,True,451,2019/07/23,True
Business,Brinn,,Trewhela,True,True,True,452,2019/08/06,True
Engineering,Brinna,,Bridle,True,True,True,453,2019/02/21,True
Data,Brion,,Grishechkin,True,True,True,454,2019/04/03,True
Engineering,Britni,,Hedditch,True,True,True,455,2019/11/20,True
Data,Britt,,Summergill,True,True,True,456,2019/08/28,True
Data,Brittan,,Mouat,True,True,True,457,2019/10/17,True
Business,Brittaney,,Roskruge,True,True,True,458,2019/11/26,True
Engineering,Brittaney,,Roughey,True,True,True,459,2019/08/15,True
Data,Brittany,,Mccluskey,True,True,False,460,2019/05/23,False
Engineering,Britte,,Kelleway,True,True,True,461,2019/03/21,True
Engineering,Brittney,,Reimer,True,False,True,462,2019/05/28,False
Engineering,Brnaby,,Bownes,True,True,True,463,2019/08/01,True
Business,Brod,,Blunden,True,True,True,464,2019/07/18,True
Business,Broddie,,Tetla,True,True,True,465,2019/04/30,True
Engineering,Broderic,,Bradick,True,True,True,466,2019/02/06,True
Engineering,Brodie,,Chipperfield,True,True,True,467,2019/07/24,True
Data,Brooks,,Gethouse,True,True,False,468,2019/04/17,False
Engineering,Brose,,Benaine,True,True,True,469,2019/04/18,True
Engineering,Brose,,Menghi,True,True,True,470,2019/08/06,True
Data,Bruce,,Wingatt,True,True,True,471,2019/04/09,True
Engineering,Brunhilde,,Zellick,True,True,True,472,2019/07/03,True
Business,Bryant,,Losseljong,True,True,True,473,2019/09/04,True
Engineering,Bryanty,,Antonnikov,False,True,True,474,2019/02/20,False
Data,Bryanty,,Croal,True,True,True,475,2019/02/06,True
Data,Bryanty,,Garbutt,True,True,True,476,2019/02/21,True
Business,Bryanty,,Greenacre,True,True,True,477,2019/07/31,True
Engineering,Bryna,,Delle,True,True,True,478,2019/10/15,True
Engineering,Bud,,Carletto,True,True,True,479,2019/04/04,True
Engineering,Buddy,,Kettle,True,True,True,480,2019/05/23,True
Business,Buiron,,Hoofe,True,True,True,481,2019/09/26,True
Data,Buiron,,Presho,True,True,True,482,2019/09/05,True
Engineering,Bunni,,Locard,True,True,True,483,2019/03/28,True
Engineering,Bunny,,Barns,True,True,True,484,2019/07/13,True
Business,Burg,,Flipek,True,True,True,485,2019/01/08,True
Data,Burk,,Mackilpatrick,True,True,True,486,2019/11/19,True
Business,Burnaby,,Mackay,True,True,True,487,2019/07/17,False
Engineering,Burnard,,Antonsson,True,False,True,488,2019/05/02,False
Data,Burnard,,Fielden,True,False,True,489,2019/08/21,False
Data,Burtie,,Clubley,True,True,True,490,2019/02/27,True
Business,Burtie,,Garfitt,True,True,True,491,2019/05/02,True
Data,Burtie,,Irnys,False,False,True,492,2019/03/20,False
Business,Byrom,,Sawday,True,True,True,493,2019/07/11,True
Business,Cacilie,,Rewcassell,True,True,True,494,2019/11/19,True
Business,Cal,,Loache,True,True,True,495,2019/08/15,False
Engineering,Calida,,Behr,True,True,True,496,2019/07/18,True
Business,Callie,,Glasscock,True,True,True,497,2019/03/05,True
Business,Camel,,Miguet,True,True,True,498,2019/07/12,True
Engineering,Camellia,,Bette,True,True,True,499,2019/09/03,True
Business,Cameron,,Gleaves,False,True,True,500,2019/02/13,False
Business,Cami,,Burberow,True,True,True,501,2019/04/02,True
Engineering,Candace,,Seppey,True,True,True,502,2019/11/20,True
Engineering,Candi,,Camillo,True,True,False,503,2019/07/19,False
Data,Candida,,Chilley,True,True,True,504,2019/03/07,True
Data,Candide,,Vannoort,True,True,False,505,2019/01/03,False
Data,Candie,,Senner,True,True,True,506,2019/10/01,True
Business,Candy,,Berends,True,True,True,507,2019/12/10,True
Data,Candy,,Vann,True,True,True,508,2019/12/18,False
Business,Carce,,Capel,True,True,False,509,2019/08/28,False
Engineering,Care,,Ife,True,True,True,510,2019/09/04,True
Business,Caren,,Puig,True,True,True,511,2019/10/16,True
Data,Caren,,Sterte,False,True,True,512,2019/01/29,False
Engineering,Carena,,Nizet,True,True,True,513,2019/08/08,True
Business,Carey,,Severn,True,True,True,514,2019/01/29,True
Business,Cari,,Bradlaugh,True,True,True,515,2019/07/27,True
Engineering,Caria,,Trillow,False,True,True,516,2019/10/15,False
Business,Caril,,Bayly,True,True,True,517,2019/12/11,True
Engineering,Carlin,,Stellino,False,True,True,518,2019/08/20,False
Data,Carline,,Zuker,True,True,False,519,2019/04/03,False
Data,Carlo,,Beekman,True,True,True,520,2019/07/18,False
Business,Carlo,,Twining,False,True,False,521,2019/01/30,False
Data,Carlos,,Gerckens,True,True,True,522,2019/08/01,True
Data,Carly,,Assandri,True,True,True,523,2019/07/27,True
Engineering,Carly,,Rogge,True,True,True,524,2019/03/28,True
Business,Carlyn,,Reisin,True,True,True,525,2019/08/14,True
Data,Carlynne,,Keal,True,True,True,526,2019/07/26,True
Business,Carmel,,Rishworth,True,True,True,527,2019/02/27,True
Business,Carmelia,,Gheorghe,True,False,True,528,2019/09/04,False
Engineering,Carmelia,,Huzzay,True,True,True,529,2019/01/23,True
Data,Carmelina,,Thorington,True,False,True,530,2019/03/19,False
Data,Carmella,,Guidi,False,True,True,531,2019/02/20,False
Engineering,Carmelle,,Jado,True,True,True,532,2019/10/01,True
Engineering,Carmita,,Chillistone,True,True,False,533,2019/11/19,False
Engineering,Carola,,Andrews,True,True,False,534,2019/11/06,False
Business,Carolann,,Bumby,True,True,True,535,2019/01/10,True
Business,Carr,,Kensall,True,False,True,536,2019/08/20,False
Business,Carrie,,Fitzhenry,False,True,True,537,2019/10/23,False
Data,Carroll,,Benyon,True,True,True,538,2019/02/05,True
Data,Carroll,,Treasaden,False,True,True,539,2019/09/10,False
Engineering,Carter,,Kingswold,True,True,True,540,2019/09/19,True
Engineering,Cary,,Edwicke,True,True,True,541,2019/03/28,True
Engineering,Cary,,Heberden,True,True,True,542,2019/02/06,True
Engineering,Caryn,,Adriaan,True,True,True,543,2019/02/05,True
Data,Casar,,Broseman,True,True,True,544,2019/02/28,True
Business,Casey,,Putten,True,True,True,545,2019/09/05,True
Business,Casper,,Willcott,True,True,True,546,2019/10/31,True
Business,Cassaundra,,Yuill,True,True,True,547,2019/07/19,False
Engineering,Cassius,,Hollibone,True,False,True,548,2019/05/01,False
Engineering,Cassius,,Whatling,True,True,True,549,2019/01/29,True
Engineering,Cassondra,,Triplet,True,True,True,550,2019/03/13,True
Engineering,Cathryn,,Leehane,True,True,True,551,2019/10/09,True
Data,Cati,,Dumphries,True,True,True,552,2019/07/18,True
Engineering,Cati,,Geane,True,True,True,553,2019/11/20,True
Data,Cati,,Nucator,True,True,True,554,2019/11/13,True
Engineering,Cecile,,Lates,True,True,True,555,2019/08/15,False
Engineering,Ced,,Danielut,True,True,True,556,2019/01/22,True
Data,Celesta,,Binion,True,True,True,557,2019/12/17,True
Engineering,Celesta,,Linturn,True,True,True,558,2019/10/23,True
Engineering,Celestina,,Aysik,True,True,True,559,2019/07/04,True
Business,Celina,,Burder,True,True,False,560,2019/05/08,False
Data,Celina,,Polley,True,True,True,561,2019/07/18,True
Data,Celine,,Doree,True,True,True,562,2019/08/15,True
Engineering,Celle,,Barlas,True,True,True,563,2019/04/16,True
Business,Cello,,Durrand,True,False,True,564,2019/03/12,False
Data,Cello,,Ricioppo,True,True,True,565,2019/05/14,False
Engineering,Cesare,,Baylay,True,True,True,566,2019/11/27,True
Engineering,Cesaro,,Dodgshon,True,True,True,567,2019/05/30,True
Data,Chadd,,Ellen,True,True,True,568,2019/07/05,True
Engineering,Chadd,,Klampt,True,True,True,569,2019/07/03,True
Engineering,Chaim,,Inseal,True,True,True,570,2019/12/12,True
Data,Chance,,Fleay,True,False,True,571,2019/09/26,False
Data,Chancey,,Bitten,True,True,True,572,2019/10/15,True
Business,Chancey,,Climer,True,True,True,573,2019/08/27,True
Business,Chancey,,Morey,True,True,True,574,2019/03/28,True
Engineering,Chandler,,Grinov,True,True,True,575,2019/11/20,True
Engineering,Chandra,,Best,True,True,True,576,2019/09/17,True
Engineering,Chane,,Wetwood,True,True,True,577,2019/07/18,True
Data,Channa,,Piser,True,True,True,578,2019/11/21,False
Engineering,Chantal,,Mailes,True,True,True,579,2019/05/02,True
Data,Charissa,,Briiginshaw,True,True,True,580,2019/05/30,True
Data,Charlean,,Balston,True,False,True,581,2019/07/11,False
Data,Charley,,Fredi,True,True,True,582,2019/12/10,True
Data,Charlie,,Danelut,True,False,True,583,2019/08/14,False
Engineering,Charlotte,,Laxe,True,True,True,584,2019/12/11,True
Data,Charlotte,,Possa,True,True,True,585,2019/04/04,True
Engineering,Charmain,,Diben,True,True,True,586,2019/07/12,True
Data,Charmian,,Martinuzzi,True,True,False,587,2019/12/17,False
Business,Charo,,Lorent,True,True,True,588,2019/03/27,True
Business,Chauncey,,Janoschek,False,True,True,589,2019/05/21,False
Data,Chelsea,,Millward,True,True,True,590,2019/04/03,True
Business,Chere,,Siddens,False,True,False,591,2019/08/29,False
Business,Cherey,,Tollfree,True,True,True,592,2019/04/25,True
Data,Cherianne,,Raddon,True,True,True,593,2019/03/06,True
Engineering,Cherianne,,Zamora,True,True,False,594,2019/05/21,False
Data,Cherlyn,,Mclaverty,True,False,True,595,2019/09/19,False
Engineering,Cherrita,,Allchorne,True,True,False,596,2019/07/26,False
Engineering,Cherrita,,Mcgilleghole,True,True,True,597,2019/07/11,True
Engineering,Cherrita,,Wingate,True,True,True,598,2019/11/28,True
Engineering,Ches,,Wahlberg,True,True,True,599,2019/07/23,True
Data,Chester,,Hanselmann,False,True,True,600,2019/08/07,False
Engineering,Cheston,,Ceillier,True,False,True,601,2019/01/10,False
Data,Chet,,Bean,True,True,True,602,2019/12/12,True
Engineering,Chev,,Spillane,True,True,True,603,2019/07/02,True
Business,Chevalier,,Eykelbosch,True,True,True,604,2019/09/12,True
Engineering,Chevy,,Pyburn,True,True,True,605,2019/07/02,True
Business,Chickie,,Dickens,False,True,True,606,2019/10/02,False
Business,Chickie,,Kezar,False,True,True,607,2019/08/21,False
Engineering,Chicky,,Sawbridge,True,True,True,608,2019/04/02,True
Business,Chico,,Headley,True,True,True,609,2019/10/29,False
Business,Chilton,,Fridaye,True,False,True,610,2019/03/07,False
Business,Chilton,,Niece,True,True,True,611,2019/04/10,True
Data,Chilton,,Paladino,True,True,False,612,2019/09/05,False
Engineering,Chlo,,Fair,True,True,True,613,2019/02/21,True
Engineering,Chrisse,,Santostefano.,True,True,False,614,2019/09/11,False
Data,Chrissy,,Bartholin,True,True,True,615,2019/09/11,True
Business,Chrissy,,Sate,True,True,True,616,2019/07/20,True
Engineering,Christa,,Troughton,True,True,False,617,2019/11/13,False
Business,Christan,,Mityashin,True,True,True,618,2019/11/19,True
Data,Christian,,Bingley,True,True,True,619,2019/08/13,True
Engineering,Christian,,Tunny,True,True,True,620,2019/12/04,True
Business,Christie,,Blincoe,True,True,True,621,2019/07/31,True
Data,Christina,,Fumagalli,True,True,True,622,2019/05/21,True
Data,Christopher,,Pinner,True,True,True,623,2019/12/03,True
Business,Christy,,Kyston,True,True,True,624,2019/02/07,True
Data,Christyna,,Arkill,True,True,True,625,2019/08/21,True
Business,Christyna,,Thirlwell,True,True,True,626,2019/03/07,True
Data,Chrisy,,Kesey,True,True,True,627,2019/10/10,True
Business,Chrysa,,Guildford,True,True,True,628,2019/11/05,True
Engineering,Chucho,,Galfour,True,True,True,629,2019/08/13,True
Engineering,Chucho,,Kegan,True,True,True,630,2019/10/16,True
Business,Ciel,,Poizer,True,True,False,631,2019/08/14,False
Business,Cinderella,,Chedzoy,False,True,True,632,2019/04/03,False
Business,Cinnamon,,Gilkison,True,True,True,633,2019/07/09,False
Business,Cirilo,,Croy,True,True,True,634,2019/12/18,False
Engineering,Cirilo,,Worley,True,True,True,635,2019/03/14,True
Business,Cirstoforo,,Kerslake,False,True,True,636,2019/11/05,False
Data,Cissy,,Arnoult,True,True,True,637,2019/02/20,True
Data,Cissy,,Deeble,True,True,True,638,2019/01/03,True
Engineering,Claiborne,,Jesper,True,True,True,639,2019/09/19,True
Data,Clare,,Downey,False,False,True,640,2019/11/20,False
Engineering,Clark,,Kovacs,True,True,True,641,2019/12/05,True
Engineering,Clarke,,Cradoc,True,True,True,642,2019/07/25,True
Data,Clarke,,Whitelock,True,False,False,643,2019/07/06,False
Business,Clary,,Hertwell,True,True,False,644,2019/07/30,False
Data,Claude,,Duran,True,False,True,645,2019/07/02,False
Business,Claudelle,,Vasnetsov,True,True,True,646,2019/11/27,True
Business,Claudia,,May,True,True,True,647,2019/10/01,True
Data,Claudio,,Handrick,True,True,True,648,2019/07/05,True
Data,Clay,,Perillo,True,True,True,649,2019/10/16,True
Data,Clemente,,Akitt,True,False,False,650,2019/04/02,False
Business,Clementia,,Beasleigh,True,True,True,651,2019/12/04,True
Engineering,Clementine,,Bradick,True,True,True,652,2019/11/27,True
Engineering,Clementine,,Greedier,True,True,True,653,2019/07/24,True
Engineering,Clemmie,,Beach,True,True,True,654,2019/05/14,True
Engineering,Clemmie,,Kayley,True,True,True,655,2019/01/15,True
Engineering,Cleon,,Kemson,True,True,True,656,2019/07/20,True
Data,Cleve,,Craigs,False,True,False,657,2019/03/26,False
Data,Cleve,,Hallbord,True,True,True,658,2019/02/19,True
Data,Cleveland,,Vasyukhin,True,True,True,659,2019/07/19,True
Business,Clevie,,Bowsher,True,True,True,660,2019/10/10,True
Data,Cliff,,Knowlton,True,False,True,661,2019/10/10,False
Data,Clifford,,Randle,True,True,True,662,2019/12/19,True
Business,Clim,,Lovie,True,True,True,663,2019/08/29,False
Business,Clint,,Gorbell,True,False,True,664,2019/05/22,False
Business,Clio,,Lafflina,True,False,True,665,2019/07/26,False
Data,Cly,,Greatrex,True,True,True,666,2019/01/29,True
Business,Clyve,,Bradden,False,True,True,667,2019/07/05,False
Business,Clyve,,Gillhespy,True,True,True,668,2019/09/26,True
Data,Clywd,,Musgrove,True,True,True,669,2019/07/18,True
Data,Cobbie,,Wolfinger,True,True,False,670,2019/07/30,False
Business,Codi,,Kear,True,True,True,671,2019/10/15,True
Data,Coleman,,Martynka,True,True,True,672,2019/07/25,True
Business,Colene,Degli,Antoni,True,True,True,673,2019/02/05,True
Data,Colette,,Danniell,False,True,True,674,2019/05/14,False
Business,Collete,,Causbey,True,True,True,675,2019/07/03,True
Data,Collin,,Commins,True,True,True,676,2019/09/10,True
Data,Con,,Haxley,True,True,True,677,2019/07/31,True
Business,Conchita,,Gumey,False,True,True,678,2019/01/16,False
Business,Conn,,Dobson,False,True,True,679,2019/07/18,False
Data,Connor,,Gegg,True,True,True,680,2019/02/14,True
Engineering,Conny,,Samms,True,True,True,681,2019/11/13,True
Business,Conrad,,Chadney,True,True,False,682,2019/07/06,False
Engineering,Constance,,Fellibrand,True,True,True,683,2019/07/09,True
Data,Constancia,,Tesauro,True,True,True,684,2019/03/06,True
Engineering,Constantine,,Caslett,True,True,True,685,2019/09/17,True
Data,Consuelo,,Pengelley,True,True,False,686,2019/11/27,False
Business,Cooper,,Ingraham,False,True,True,687,2019/08/14,False
Data,Cora,,Klausewitz,True,True,True,688,2019/08/15,True
Data,Corabella,,Abells,True,True,True,689,2019/09/05,True
Business,Corbie,,Hinchshaw,True,True,True,690,2019/03/20,True
Data,Corby,,Adnett,True,True,True,691,2019/04/09,True
Business,Corby,,Mccambridge,True,True,True,692,2019/07/06,True
Business,Corby,,Torel,False,True,True,693,2019/07/20,False
Business,Cordey,,Rigardeau,True,True,True,694,2019/03/28,True
Engineering,Cordie,,Bolduc,True,True,True,695,2019/07/26,True
Data,Cordie,,Capon,True,True,True,696,2019/04/30,True
Business,Cordie,,Duckering,True,True,True,697,2019/07/25,True
Engineering,Corette,,Gislebert,True,True,True,698,2019/02/27,True
Business,Cori,,Docwra,True,True,False,699,2019/12/11,False
Data,Corie,,Snodin,False,True,True,700,2019/08/22,False
Data,Cornall,,Offer,True,False,True,701,2019/08/01,False
Engineering,Cornall,,Wastall,True,True,True,702,2019/08/15,True
Business,Cornelia,,Artist,True,True,True,703,2019/07/18,True
Business,Cornelia,,Cowley,False,True,True,704,2019/03/14,False
Data,Corney,,Kolinsky,True,False,False,705,2019/05/01,False
Data,Correna,,Sutherel,True,False,True,706,2019/10/15,False
Data,Correy,,Clemont,True,False,True,707,2019/08/28,False
Engineering,Correy,,Moulds,False,True,True,708,2019/05/29,False
Engineering,Corri,,Pund,True,True,True,709,2019/01/16,True
Data,Corrie,,Duiguid,True,True,True,710,2019/03/20,True
Engineering,Cortney,,Rudeyeard,False,False,True,711,2019/10/02,False
Business,Corty,,Frearson,True,True,True,712,2019/04/16,True
Data,Cory,,Greene,True,True,True,713,2019/01/16,True
Engineering,Cosimo,,Labram,True,True,True,714,2019/07/12,True
Business,Costa,,Macvey,True,True,True,715,2019/02/06,True
Engineering,Costanza,,Pyke,True,True,True,716,2019/07/25,True
Business,Courtnay,,Duiged,False,True,True,717,2019/07/17,False
Engineering,Courtney,,Wenman,True,True,False,718,2019/08/28,False
Business,Cozmo,,Abel,True,True,True,719,2019/01/31,False
Data,Craig,,Ferriby,True,True,False,720,2019/01/24,False
Business,Creighton,,Estrella,True,True,True,721,2019/10/15,True
Business,Cris,,Van Schafflaer,True,True,True,722,2019/12/18,True
Engineering,Cristal,,Jeans,True,True,True,723,2019/09/17,True
Data,Cristin,,Screas,True,True,True,724,2019/05/21,True
Business,Cristina,,Finlan,True,True,True,725,2019/07/31,True
Engineering,Cristobal,,Furnival,False,False,True,726,2019/11/07,False
Engineering,Cristy,,Rutledge,True,True,True,727,2019/10/15,True
Business,Crosby,,Eliasson,True,True,True,728,2019/02/28,True
Data,Crysta,,Aikett,True,True,True,729,2019/01/02,True
Data,Cully,,Seward,True,False,True,730,2019/07/05,False
Data,Curry,,Dunnan,True,True,True,731,2019/10/30,True
Data,Cybil,,Mandrake,True,True,True,732,2019/03/27,True
Business,Cymbre,,Reuben,True,True,True,733,2019/03/20,True
Business,Cynthia,,Jenny,True,False,True,734,2019/08/06,False
Data,Cyrill,,Wilkison,True,True,False,735,2019/03/26,False
Engineering,D'Arcy,,Bover,True,True,True,736,2019/07/02,True
Engineering,Dacy,,Pococke,False,True,True,737,2019/07/13,False
Data,Daffi,,Flaune,False,True,True,738,2019/11/07,False
Data,Daisi,,Scarlet,True,True,True,739,2019/01/30,True
Business,Daisie,,Wildsmith,True,True,True,740,2019/02/05,True
Engineering,Daisy,,Brims,True,True,True,741,2019/04/04,True
Business,Dale,,Fewlass,False,True,False,742,2019/09/10,False
Business,Dalila,,Hyett,True,True,True,743,2019/01/08,False
Data,Dalis,,Gambles,False,True,True,744,2019/05/29,False
Engineering,Dallas,,Sheekey,True,True,True,745,2019/05/23,True
Business,Daloris,,Cotesford,True,True,True,746,2019/07/10,True
